Cluster,Country,Cultivated,Depth,Gid,Latitude,Longitude,Plot,Region,SSN,Sampling date,Scientist,Site,Soil material
,Tanzania,,,,-6.16105863,31.13178224,,,TanSAG_SUB-PH5l0uqMZ,,,,
,Tanzania,,,,-9.23844760285766,33.70606941389471,,,TanSAG_TOP-5z0ihPNYa,,,,
,Tanzania,,,,-8.48959206,35.44868526,,,TaSAG_SUB-VQDOA3iS,,,,
,Tanzania,,,,-8.66147004,34.34693174,,,TanSAG_TOP-sWsYborju,,,,
,Tanzania,,,,-9.55054723,34.62847127,,,TanSAG_TOP-0b0KtTroI,,,,
,Tanzania,,,,-7.26416360695988,37.80619693556575,,,TaSAG_TOP-5GkCkcbe,,,,
,Tanzania,,,,-7.08730371,31.26465466,,,TanSAG_SUB-QbuicTuZf,,,,
,Tanzania,,,,-9.223886991342862,33.699067831633236,,,TanSAG_TOP-6blSwe05l,,,,
,Tanzania,,,,-8.52508973,34.86301532,,,TaSAG_SUB-w5eqytdD,,,,
,Tanzania,,,,-8.70256637,34.30009402,,,TanSAG_TOP-SzAVf5bNH,,,,
,Tanzania,,,,-9.473713900000002,34.69337848,,,TanSAG_TOP-0M4vI7TeX,,,,
,Tanzania,,,,-6.91045521,37.82224726,,,TaSAG_TOP-5iWNvbFU,,,,
,Tanzania,,,,-7.16429857,31.00434583,,,TanSAG_SUB-QT2lngT3j,,,,
,Tanzania,,,,-9.104492246018463,33.500699589058684,,,TanSAG_TOP-6BQ9l25wO,,,,
,Tanzania,,,,-8.49480176,35.42051143,,,TaSAG_SUB-wBtsv1vJ,,,,
,Tanzania,,,,-8.757033197723286,33.906397575752635,,,TanSAG_TOP-T0wM0Ooxf,,,,
,Tanzania,,,,-9.57222463,34.65299442,,,TanSAG_TOP-0P8D7J3Yp,,,,
,Tanzania,,,,-6.70396636,37.68287005,,,TaSAG_TOP-5KEnVQ2W,,,,
,Tanzania,,,,-7.29184116,31.4087882,,,TanSAG_SUB-qXC4ElDbw,,,,
,Tanzania,,,,-9.118267508025678,33.53908848227643,,,TanSAG_TOP-6e6R7lqVv,,,,
,Tanzania,,,,-8.44226814,35.00662111,,,TaSAG_SUB-whV0KyOQ,,,,
,Tanzania,,,,-8.728030888547487,33.899405800240075,,,TanSAG_TOP-tmMgUGd9l,,,,
,Tanzania,,,,-8.81533919,34.88724192,,,TanSAG_TOP-1ag9KwyLt,,,,
,Tanzania,,,,-4.387507807012588,34.70421629884664,,,TanSAG_TOP-DjcWWfPGh,,,,
,Tanzania,,,,-6.40263198,30.98511251,,,TanSAG_SUB-rOULK7ZRm,,,,
,Tanzania,,,,-9.188920597668412,33.71358202107251,,,TanSAG_TOP-66494Hp2Y,,,,
,Tanzania,,,,-8.52933157,34.8140676,,,TaSAG_SUB-WjQtUfjs,,,,
,Tanzania,,,,-8.61677288,34.41952509,,,TanSAG_TOP-TqRYDfD1L,,,,
,Tanzania,,,,-8.89116359,34.93026502,,,TanSAG_TOP-1BNdPDUBW,,,,
,Tanzania,,,,-6.91941791,37.82581627,,,TaSAG_TOP-5mLNmmjA,,,,
,Tanzania,,,,-7.17732669,31.05974344,,,TanSAG_SUB-rPBJOrLaL,,,,
,Tanzania,,,,-9.197905778180097,33.734620806032076,,,TanSAG_TOP-a7WjOBXUj,,,,
,Tanzania,,,,-8.612195199999999,34.40219699,,,TanSAG_TOP-UbYSDj5fb,,,,
,Tanzania,,,,-9.45565017,34.53878541,,,TanSAG_TOP-1fIaZzSj2,,,,
,Tanzania,,,,-6.756206,37.69949041,,,TaSAG_TOP-5xLFDQEh,,,,
,Tanzania,,,,-7.32679505,31.36651034,,,TanSAG_SUB-RR6nO7j5N,,,,
,Tanzania,,,,-9.384227779213132,33.685285592685496,,,TanSAG_TOP-agfu3um94,,,,
,Tanzania,,,,-8.225748730921131,35.00354554691995,,,TaSAG_SUB-wLAXMgcH,,,,
,Tanzania,,,,-8.617008300000002,34.44771023,,,TanSAG_TOP-UnmmXDUr6,,,,
,Tanzania,,,,-8.88190455,34.74514466,,,TanSAG_TOP-1k7nDD3pK,,,,
,Tanzania,,,,-8.81053292,36.17497671,,,TaSAG_TOP-8i0WIFok,,,,
,Tanzania,,,,-6.21044972,31.20556925,,,TanSAG_SUB-rtrB2By37,,,,
,Tanzania,,,,-9.080242838177249,33.53647485482641,,,TanSAG_TOP-aiI0zk9On,,,,
,Tanzania,,,,-8.48898273,34.98228728,,,TaSAG_SUB-WnSsIFOQ,,,,
,Tanzania,,,,-8.61266935058506,34.34579344585573,,,TanSAG_TOP-v1L2O5lBn,,,,
,Tanzania,,,,-9.51142853,35.07144727,,,TanSAG_TOP-1KLZZVRZZ,,,,
,Tanzania,,,,-6.85023619,37.88977325,,,TaSAG_TOP-8KEqeob6,,,,
,Tanzania,,,,-8.26368454,31.34093266,,,TanSAG_SUB-rTSmVGTNp,,,,
,Tanzania,,,,-9.226192203605569,33.73911383092741,,,TanSAG_TOP-ajrrCcmFh,,,,
,Tanzania,,,,-8.51866365,35.46442956,,,TaSAG_SUB-wuFHDZmg,,,,
,Tanzania,,,,-8.60239731,34.30099646,,,TanSAG_TOP-vM27UVYtP,,,,
,Tanzania,,,,-9.51211696,35.07651265,,,TanSAG_TOP-1lxe63xpd,,,,
,Tanzania,,,,-6.80591619,37.91381238,,,TaSAG_TOP-9RSpcgkq,,,,
,Tanzania,,,,-7.09248408,31.3199804,,,TanSAG_SUB-Rwn4Id6Pe,,,,
,Tanzania,,,,-9.089333092260087,33.54125991041402,,,TanSAG_TOP-BDcNYb6tJ,,,,
,Tanzania,,,,-8.295337764348481,35.635159094036716,,,TaSAG_SUB-wyOwQScA,,,,
,Tanzania,,,,-8.71906135,34.27694121,,,TanSAG_TOP-vp28SsPYL,,,,
,Tanzania,,,,-9.47750762,34.68160623,,,TanSAG_TOP-1ULMmpHKH,,,,
,Tanzania,,,,-7.030940363731272,37.77813933577532,,,TaSAG_TOP-9YvnebNb,,,,
,Tanzania,,,,-3.4796827425780195,36.61201149558431,,,AfSIS_TZ-cT9urbg1,,,,
,Tanzania,,,,-7.17725525,31.04793181,,,TanSAG_SUB-rxezc6lCl,,,,
,Tanzania,,,,-9.138873503580237,33.56275673007315,,,TanSAG_TOP-BE7jETNuB,,,,
,Tanzania,,,,-8.52045031,35.08957501,,,TaSAG_SUB-XBcwmj9V,,,,
,Tanzania,,,,-8.741610472615294,33.89235360840466,,,TanSAG_TOP-VsaPYHqkb,,,,
,Tanzania,,,,-9.73411513,34.47578203,,,TanSAG_TOP-1Y6NEP7b4,,,,
,Tanzania,,,,-7.22707807241102,37.74626870899965,,,TaSAG_TOP-15DhNAQz,,,,
,Tanzania,,,,-8.22937838,31.83419449,,,TanSAG_SUB-S5bdHlAAr,,,,
,Tanzania,,,,-9.386653364877468,33.66376080080093,,,TanSAG_TOP-caET9CCVF,,,,
,Tanzania,,,,-8.612825826649347,34.36585636425976,,,TanSAG_TOP-xEl2lCadR,,,,
,Tanzania,,,,-9.32124475,34.85562709,,,TanSAG_TOP-1ZFCkh4zR,,,,
,Tanzania,,,,-8.77377835,36.29899365,,,TaSAG_TOP-39SpTHfJ,,,,
,Tanzania,,,,-6.45228564,31.12617967,,,TanSAG_SUB-saGD2u400,,,,
,Tanzania,,,,-9.384113253934023,33.683780676633226,,,TanSAG_TOP-CK0rbdr8h,,,,
,Tanzania,,,,-8.4905674,35.45019147,,,TaSAG_SUB-XeMxsuSQ,,,,
,Tanzania,,,,-8.7290046194715,33.90111427767024,,,TanSAG_TOP-XErwSu9EI,,,,
,Tanzania,,,,-9.57985026,34.59141441,,,TanSAG_TOP-2cT7tm8am,,,,
,Tanzania,,,,-4.81765359,34.70302172,,,TaSAG_SUB-1mdwNNL3,,,,
,Tanzania,,,,-5.53655182,30.33349649,,,TanSAG_SUB-sGJ7yfutY,,,,
,Tanzania,,,,-9.204955108531195,33.664929427433115,,,TanSAG_TOP-cnvViMa9Q,,,,
,Tanzania,,,,-8.402937644895443,34.93752761432029,,,TaSAG_SUB-xEVUfkRw,,,,
,Tanzania,,,,-8.65967423,34.35419974,,,TanSAG_TOP-xFWykIh8l,,,,
,Tanzania,,,,-9.09026671,34.99623772,,,TanSAG_TOP-2CYb9kThu,,,,
,Tanzania,,,,-6.74548392,37.70476412,,,TaSAG_TOP-43MtohAs,,,,
,Tanzania,,,,-6.16437325,31.21591848,,,TanSAG_SUB-SknxXaTJl,,,,
,Tanzania,,,,-9.387632269119855,33.663855780582075,,,TanSAG_TOP-D5DcFUlke,,,,
,Tanzania,,,,-8.593119290982981,34.387212821143066,,,TanSAG_TOP-xN5hAXX36,,,,
,Tanzania,,,,-9.53280867,34.69256598,,,TanSAG_TOP-2dKlby0CP,,,,
,Tanzania,,,,-7.243824169143605,37.80260966914794,,,TaSAG_TOP-A5ur6ANy,,,,
,Tanzania,,,,-6.74153256,30.43660339,,,TanSAG_SUB-sl6ejn8QM,,,,
,Tanzania,,,,-9.197605844317287,33.69030284647507,,,TanSAG_TOP-DkH8EFE5E,,,,
,Tanzania,,,,-8.46564167,34.99731251,,,TaSAG_SUB-XVu5DaN4,,,,
,Tanzania,,,,-8.61852589,34.41307207,,,TanSAG_TOP-Y0qceHYdE,,,,
,Tanzania,,,,-8.865518400000003,34.85195737,,,TanSAG_TOP-2GHjgRL9A,,,,
,Tanzania,,,,-4.79231281,34.72761166,,,TaSAG_SUB-3Kr9hnGo,,,,
,Tanzania,,,,-7.15726805,31.4447842,,,TanSAG_SUB-Sn9Uz3Erz,,,,
,Tanzania,,,,-9.22164592406771,33.73444021789302,,,TanSAG_TOP-DsL9zfr0Q,,,,
,Tanzania,,,,-8.54562265,35.45872491,,,TaSAG_SUB-xWM9MFS6,,,,
,Tanzania,,,,-8.70182862,34.30061472,,,TanSAG_TOP-ztfhN6kgi,,,,
,Tanzania,,,,-9.58161237,34.63714041,,,TanSAG_TOP-2Gl4gtDaF,,,,
,Tanzania,,,,-8.79626728,36.17838527,,,TaSAG_TOP-AB94y6PF,,,,
,Tanzania,,,,-6.76105734,31.98972645,,,TanSAG_SUB-sWZ1tOvnZ,,,,
,Tanzania,,,,-9.384174965014816,33.68276990206692,,,TanSAG_TOP-DWepzgn0Y,,,,
,Tanzania,,,,-8.302127146020943,35.569333712491854,,,TaSAG_SUB-xZ570942,,,,
,Tanzania,,,,-8.70820556,34.34464095,,,TanSAG_TOP-zWGsxZv2O,,,,
,Tanzania,,,,-9.00716043,33.85306975,,,TanSAG_TOP-2gudwY8M5,,,,
,Tanzania,,,,-8.74299448,36.2808732,,,TaSAG_TOP-Ag1YJE9R,,,,
,Tanzania,,,,-6.21067458,31.21636495,,,TanSAG_SUB-sxJCedW6F,,,,
,Tanzania,,,,-9.245711638880325,33.682200488551764,,,TanSAG_TOP-elPuakr0x,,,,
,Tanzania,,,,-8.30532106376091,35.59210211823727,,,TaSAG_SUB-yD9z5OHc,,,,
,Tanzania,,,,-8.711185007070553,33.93346189626517,,,TaSAG_SUB-0HemeJmu,,,,
,Tanzania,,,,-9.54074124,34.62132474,,,TanSAG_TOP-2IXwpnwwR,,,,
,Tanzania,,,,-6.79797709,37.89474788,,,TaSAG_TOP-AHK9xJxL,,,,
,Tanzania,,,,-6.36307225,31.06018365,,,TanSAG_SUB-syioyMfCu,,,,
,Tanzania,,,,-9.155240180665297,33.514543008618396,,,TanSAG_TOP-EPftNDimi,,,,
,Tanzania,,,,-8.727812210426892,33.989363555408424,,,TaSAG_SUB-0OJEwO5L,,,,
,Tanzania,,,,-9.28336349,34.89463664,,,TanSAG_TOP-2ogPdiD2O,,,,
,Tanzania,,,,-7.266370574077661,37.79536571688704,,,TaSAG_TOP-aR43zO5X,,,,
,Tanzania,,,,-6.75901121,30.48646742,,,TanSAG_SUB-T1QcZmPNJ,,,,
,Tanzania,,,,-9.365652549059208,33.67898774425285,,,TanSAG_TOP-eu82Hn72m,,,,
,Tanzania,,,,-8.37154238,35.44169092,,,TaSAG_SUB-yfB5FpSo,,,,
,Tanzania,,,,-8.55098626,33.90179855,,,TaSAG_SUB-1uexKYLe,,,,
,Tanzania,,,,-9.55796651,35.03531662,,,TanSAG_TOP-2xQyBPR4G,,,,
,Tanzania,,,,-6.763433900000001,37.89645727,,,TaSAG_TOP-bQiJLsxo,,,,
,Tanzania,,,,-6.21043727,31.20646347,,,TanSAG_SUB-tEfQtkCAi,,,,
,Tanzania,,,,-9.113637168091,33.5010270416289,,,TanSAG_TOP-evKLjH1xq,,,,
,Tanzania,,,,-8.53049311,35.10978567,,,TaSAG_SUB-yFNwH6yG,,,,
,Tanzania,,,,-8.780924897895162,33.853311514622675,,,TaSAG_SUB-3aaMi5PK,,,,
,Tanzania,,,,-9.32547966,34.90125044,,,TanSAG_TOP-3IhpTbiQo,,,,
,Tanzania,,,,-4.613810988707719,34.24935195696395,,,TaSAG_SUB-9bpvzVEc,,,,
,Tanzania,,,,-6.76138668,32.01156588,,,TanSAG_SUB-THxB2afPq,,,,
,Tanzania,,,,-9.08110747893935,33.5355819178194,,,TanSAG_TOP-f15wFghYr,,,,
,Tanzania,,,,-8.46387496,35.00265559,,,TaSAG_SUB-yl9PwVnH,,,,
,Tanzania,,,,-8.726947656538727,33.993840196490034,,,TaSAG_SUB-4TSonllF,,,,
,Tanzania,,,,-9.46439965,34.58424912,,,TanSAG_TOP-3jO9ehOaq,,,,
,Tanzania,,,,-6.71090784,37.66299422,,,TaSAG_TOP-BS6uew4I,,,,
,Tanzania,,,,-6.40065855,30.98995209,,,TanSAG_SUB-tj855jtUk,,,,
,Tanzania,,,,-9.1978835483744,33.703866362707814,,,TanSAG_TOP-Fu2RAVCzG,,,,
,Tanzania,,,,-8.752401608274933,34.00357724736629,,,TaSAG_SUB-5Tk5CW3w,,,,
,Tanzania,,,,-9.4659776,34.5183972,,,TanSAG_TOP-3ozoJxs0u,,,,
,Tanzania,,,,-6.76373937,37.89173552,,,TaSAG_TOP-bulbv0Cx,,,,
,Tanzania,,,,-6.18128688,31.18261476,,,TanSAG_SUB-tjosKCtgo,,,,
,Tanzania,,,,-9.364456378883897,33.730729118950045,,,TanSAG_TOP-GhhbMpfFo,,,,
,Tanzania,,,,-8.62176516,35.18266447,,,TaSAG_SUB-yq5uKvi5,,,,
,Tanzania,,,,-8.61680652,34.41953058,,,TaSAG_SUB-6IjeKiza,,,,
,Tanzania,,,,-9.2925155,34.87918707,,,TanSAG_TOP-3TevKoAQP,,,,
,Tanzania,,,,-8.82585973,36.35754272,,,TaSAG_TOP-CCpQSDYa,,,,
,Tanzania,,,,-6.21626337,31.15580303,,,TanSAG_SUB-tMKMn6xt5,,,,
,Tanzania,,,,-9.104238611253056,33.481128963549516,,,TanSAG_TOP-gQQ3dwLUp,,,,
,Tanzania,,,,-8.35972053,35.46162672,,,TaSAG_SUB-YyK6ZmVL,,,,
,Tanzania,,,,-8.548405800000001,34.44793264,,,TaSAG_SUB-6rmX21SC,,,,
,Tanzania,,,,-9.31375911,34.91977165,,,TanSAG_TOP-3yQ03qfqj,,,,
,Tanzania,,,,-6.88818082,37.84582797,,,TaSAG_TOP-cD8UJNFz,,,,
,Tanzania,,,,-8.23468709,31.82519976,,,TanSAG_SUB-tr4zhwmO6,,,,
,Tanzania,,,,-9.14448883647356,33.54234764140616,,,TanSAG_TOP-GTNHIohmc,,,,
,Tanzania,,,,-8.46082442,34.95708514,,,TaSAG_SUB-z5b18VRi,,,,
,Tanzania,,,,-8.741361740712891,33.85593069363029,,,TaSAG_SUB-7bZkxCTn,,,,
,Tanzania,,,,-9.09649098,34.95101348,,,TanSAG_TOP-4C3xX3jhA,,,,
,Tanzania,,,,-6.91010543,37.82727075,,,TaSAG_TOP-f6Cl0RMz,,,,
,Tanzania,,,,-9.3589713493172,33.702316807266136,,,TanSAG_TOP-H0xT1p7Yb,,,,
,Tanzania,,,,-8.779963850182174,33.945987629375054,,,TaSAG_SUB-7NXY9oJO,,,,
,Tanzania,,,,-9.46713346,34.69129923,,,TanSAG_TOP-4fg29Be9z,,,,
,Tanzania,,,,-6.79668119,37.86343361,,,TaSAG_TOP-FdJK2ycW,,,,
,Tanzania,,,,-6.42788009,31.13584587,,,TanSAG_SUB-TwFSc60qg,,,,
,Tanzania,,,,-9.094107884919042,33.513950021534534,,,TanSAG_TOP-H30LFLAiQ,,,,
,Tanzania,,,,-8.5207279,34.76020689999999,,,TaSAG_SUB-z88EnWAx,,,,
,Tanzania,,,,-8.56905432,34.44237057,,,TaSAG_SUB-7TGzggdR,,,,
,Tanzania,,,,-9.59134457,35.19107966,,,TanSAG_TOP-4I4lqcomZ,,,,
,Tanzania,,,,-6.81256177,37.86376292,,,TaSAG_TOP-FQ5GgRSM,,,,
,Tanzania,,,,-8.25202959,31.826416,,,TanSAG_SUB-TzmXfKrlr,,,,
,Tanzania,,,,-9.194275261279367,33.70195838753644,,,TanSAG_TOP-hgT5gbEhk,,,,
,Tanzania,,,,-8.55641268,35.15553124,,,TaSAG_SUB-zgqzaQXx,,,,
,Tanzania,,,,-8.54728636,34.29521542,,,TaSAG_SUB-7vNMwXxe,,,,
,Tanzania,,,,-9.15302913,34.95429573,,,TanSAG_TOP-4iyaPvC2M,,,,
,Tanzania,,,,-4.82036401,34.7039281,,,TaSAG_SUB-D8H4ihlt,,,,
,Tanzania,,,,-8.766846899999999,31.76254549,,,TanSAG_SUB-u3E8Qg4xk,,,,
,Tanzania,,,,-9.36350891899839,33.70243465751902,,,TanSAG_TOP-HvtjkmsDt,,,,
,Tanzania,,,,-8.200048058529514,34.98866070847618,,,TaSAG_SUB-zJAxancO,,,,
,Tanzania,,,,-8.706691999712081,33.94614459760796,,,TaSAG_SUB-7XD7JilY,,,,
,Tanzania,,,,-9.1757571,35.10642508,,,TanSAG_TOP-4PkzZwac8,,,,
,Tanzania,,,,-6.78187429,37.83297786,,,TaSAG_TOP-fUKrvldt,,,,
,Tanzania,,,,-6.21382122,31.06466719,,,TanSAG_SUB-UnVC0GNtK,,,,
,Tanzania,,,,-9.407127092843675,33.75253944174012,,,TanSAG_TOP-ihpvObPiS,,,,
,Tanzania,,,,-8.49007894,35.01148451,,,TaSAG_SUB-ZRO5nipi,,,,
,Tanzania,,,,-8.741887773414849,33.851597475797604,,,TaSAG_SUB-8sRb0LHp,,,,
,Tanzania,,,,-9.56417747,34.63791428,,,TanSAG_TOP-4SAXzNKFN,,,,
,Tanzania,,,,-8.86839323,36.31338774,,,TaSAG_TOP-gWMgsJFs,,,,
,Tanzania,,,,-7.91602914,31.15722853,,,TanSAG_SUB-UXtoH52qv,,,,
,Tanzania,,,,-9.146458023997463,33.56340832439856,,,TanSAG_TOP-ikInOpfxe,,,,
,Tanzania,,,,-8.55007699,34.30164343,,,TaSAG_SUB-9F4zMZkA,,,,
,Tanzania,,,,-9.53692606,34.61860907,,,TanSAG_TOP-5AF44od29,,,,
,Tanzania,,,,-8.76550775,36.27882908,,,TaSAG_TOP-hKdqsG4p,,,,
,Tanzania,,,,-6.40879897,30.99826013,,,TanSAG_SUB-va8oyUvTj,,,,
,Tanzania,,,,-9.203034885909595,33.71717890705307,,,TanSAG_TOP-Jn5ovdsW9,,,,
,Tanzania,,,,-8.55290796,35.45888075,,,TaSAG_SUB-ZTndeWUZ,,,,
,Tanzania,,,,-8.56708724,33.87940756,,,TaSAG_SUB-38tVhodH,,,,
,Tanzania,,,,-9.31228066,34.86198142,,,TanSAG_TOP-5hdKjyxQ4,,,,
,Tanzania,,,,-7.243932852996182,37.79218508857495,,,TaSAG_TOP-jajTDKaL,,,,
,Tanzania,,,,-6.21233547,31.21639229,,,TanSAG_SUB-vi3HuxiKP,,,,
,Tanzania,,,,-9.145226629837692,33.51891435657781,,,TanSAG_TOP-JqSd1FVPF,,,,
,Tanzania,,,,-8.59058784,33.88075982,,,TaSAG_SUB-50Lj4tD8,,,,
,Tanzania,,,,-9.04413098,33.84114198,,,TanSAG_TOP-5HLkZzGh9,,,,
,Tanzania,,,,-4.5883900972306755,34.31378811345494,,,TaSAG_SUB-gD0CEa2i,,,,
,Tanzania,,,,-5.54489694,30.3443376,,,TanSAG_SUB-VM35s62zS,,,,
,Tanzania,,,,-9.096141726114967,33.51294756697382,,,TanSAG_TOP-jrAuW17iw,,,,
,Tanzania,,,,-8.49197578,35.42173309,,,TaSAG_TOP-1vpbdP1Y,,,,
,Tanzania,,,,-8.56240525,33.85110388,,,TaSAG_SUB-a12ghLnS,,,,
,Tanzania,,,,-9.10549303,34.97477854,,,TanSAG_TOP-5jvn86aeK,,,,
,Tanzania,,,,-6.78463347,37.91957066,,,TaSAG_TOP-jtDJMyRn,,,,
,Tanzania,,,,-7.33068642,31.40570649,,,TanSAG_SUB-vpHinE54T,,,,
,Tanzania,,,,-9.403519791027461,33.75338025539548,,,TanSAG_TOP-jrPlWRmQC,,,,
,Tanzania,,,,-8.58843613,35.17616791,,,TaSAG_TOP-2xTUireD,,,,
,Tanzania,,,,-8.56828841,34.45757075,,,TaSAG_SUB-aeTStoWB,,,,
,Tanzania,,,,-9.45864564,34.67873986,,,TanSAG_TOP-6AK4zFV1P,,,,
,Tanzania,,,,-8.74204686,36.28092224,,,TaSAG_TOP-Jwa9ZgGA,,,,
,Tanzania,,,,-8.3219022,31.55040236,,,TanSAG_SUB-VyXx1VsWD,,,,
,Tanzania,,,,-9.228097304516053,33.73730996794476,,,TanSAG_TOP-jXfSdA7qB,,,,
,Tanzania,,,,-8.54985095,35.41144567,,,TaSAG_TOP-4Idde0Cp,,,,
,Tanzania,,,,-8.730505391786133,33.98760215329107,,,TaSAG_SUB-aQoHvpO9,,,,
,Tanzania,,,,-9.50285121,34.52425046,,,TanSAG_TOP-6TkKpJV0y,,,,
,Tanzania,,,,-8.84708096,36.34666519,,,TaSAG_TOP-k0NzyhHO,,,,
,Tanzania,,,,-8.27726945,31.81882339,,,TanSAG_SUB-W72Vw7y8y,,,,
,Tanzania,,,,-9.20683800809859,33.716527746441194,,,TanSAG_TOP-K2XeHMqma,,,,
,Tanzania,,,,-8.52920128,34.80033464,,,TaSAG_TOP-4WbR97KQ,,,,
,Tanzania,,,,-8.77671651545303,33.860531886829904,,,TaSAG_SUB-AX0WMzYk,,,,
,Tanzania,,,,-8.90194497,34.9159111,,,TanSAG_TOP-6tULCVL7v,,,,
,Tanzania,,,,-6.78903217,37.83668808,,,TaSAG_TOP-kuDollFg,,,,
,Tanzania,,,,-7.175508099999999,31.01228624,,,TanSAG_SUB-WDqEmnJIF,,,,
,Tanzania,,,,-9.357959686659068,33.70500462140437,,,TanSAG_TOP-kbctaBW5O,,,,
,Tanzania,,,,-8.42003685,35.42200047,,,TaSAG_TOP-4xMoEswj,,,,
,Tanzania,,,,-8.61417729,33.89316948,,,TaSAG_SUB-BKWtjIRN,,,,
,Tanzania,,,,-9.56060421,34.6065303,,,TanSAG_TOP-7aX6AQgwz,,,,
,Tanzania,,,,-4.81035535,34.71993075,,,TaSAG_SUB-InDlt0Ep,,,,
,Tanzania,,,,-8.77411376,31.77278588,,,TanSAG_SUB-wqQGz4Aih,,,,
,Tanzania,,,,-9.098741914969388,33.51567153467487,,,TanSAG_TOP-kFF1ADgJl,,,,
,Tanzania,,,,-8.57993584,35.45766636,,,TaSAG_TOP-6kGLnLUf,,,,
,Tanzania,,,,-8.54647071,34.30522128,,,TaSAG_SUB-ChL19px1,,,,
,Tanzania,,,,-9.61135582,34.63356854,,,TanSAG_TOP-7Clqow7gG,,,,
,Tanzania,,,,-8.7636401,36.27308764,,,TaSAG_TOP-lC39Weck,,,,
,Tanzania,,,,-7.17361215,31.04247624,,,TanSAG_SUB-wsF3Kez1o,,,,
,Tanzania,,,,-9.214011760049688,33.66790318869939,,,TanSAG_TOP-kHrjedL65,,,,
,Tanzania,,,,-8.55366006,34.29630927,,,TaSAG_SUB-CmAdwM1H,,,,
,Tanzania,,,,-8.85903353,34.85378555,,,TanSAG_TOP-7fMP0yzXD,,,,
,Tanzania,,,,-6.72434619,37.66330352,,,TaSAG_TOP-LInMAnDR,,,,
,Tanzania,,,,-5.56476754,30.34280965,,,TanSAG_SUB-X5N8Kejwc,,,,
,Tanzania,,,,-9.212475173331036,33.66437959050608,,,TanSAG_TOP-kxX9xj07Y,,,,
,Tanzania,,,,-8.58158881,35.44965312,,,TaSAG_TOP-6udLuKMK,,,,
,Tanzania,,,,-8.745051632362129,33.86063056171036,,,TaSAG_SUB-cTVN1f2e,,,,
,Tanzania,,,,-8.87735407,34.74957447,,,TanSAG_TOP-7jKLIcGIn,,,,
,Tanzania,,,,-4.81016461,34.72118169,,,TaSAG_SUB-JldKJoso,,,,
,Tanzania,,,,-7.33315009,31.36686315,,,TanSAG_SUB-Xi8Rpyhr7,,,,
,Tanzania,,,,-9.196660372398595,33.697948228253786,,,TanSAG_TOP-kZfMtmaOL,,,,
,Tanzania,,,,-8.58370883,35.45772094,,,TaSAG_TOP-7ccRKi34,,,,
,Tanzania,,,,-8.55452487,33.89365402,,,TaSAG_SUB-cwQyQoOH,,,,
,Tanzania,,,,-9.59289815,34.81318927,,,TanSAG_TOP-7nThjunSr,,,,
,Tanzania,,,,-4.81252468,34.72560351,,,TaSAG_SUB-jQ0caiI9,,,,
,Tanzania,,,,-9.085687407036573,33.545707023159736,,,TanSAG_TOP-l2eUePDdD,,,,
,Tanzania,,,,-8.382926951441638,34.93166172529365,,,TaSAG_TOP-7O3wTAYf,,,,
,Tanzania,,,,-8.59586897,33.85822397,,,TaSAG_SUB-DDbEFmHL,,,,
,Tanzania,,,,-9.28832983,34.90620761,,,TanSAG_TOP-8HHZuShXN,,,,
,Tanzania,,,,-8.78728786,36.16898276,,,TaSAG_TOP-lJnPqUAn,,,,
,Tanzania,,,,-6.38171084,31.00508857,,,TanSAG_SUB-xRiHkx2VG,,,,
,Tanzania,,,,-9.243912528146213,33.68307851594514,,,TanSAG_TOP-lcsqH8oV4,,,,
,Tanzania,,,,-8.5574869,35.11426123,,,TaSAG_TOP-7q2Actha,,,,
,Tanzania,,,,-8.781329045645316,33.886002884864894,,,TaSAG_SUB-DIb4lQVC,,,,
,Tanzania,,,,-9.553435,34.97118978,,,TanSAG_TOP-8TzRpGKzj,,,,
,Tanzania,,,,-6.91109551,37.83224133,,,TaSAG_TOP-M8uzqync,,,,
,Tanzania,,,,-6.20049309,31.08347992,,,TanSAG_SUB-XRWnDaQEB,,,,
,Tanzania,,,,-9.408401716095348,33.747900696101276,,,TanSAG_TOP-LEqhslsQz,,,,
,Tanzania,,,,-8.52794773,35.13431847,,,TaSAG_TOP-7UIvfELd,,,,
,Tanzania,,,,-8.727550490844399,33.94843202742547,,,TaSAG_SUB-E69CAcce,,,,
,Tanzania,,,,-9.53030051,34.74029006,,,TanSAG_TOP-8zDi6GI1f,,,,
,Tanzania,,,,-4.81860324,34.70754024,,,TaSAG_SUB-L7BdtUZO,,,,
,Tanzania,,,,-7.66194433,31.11019613,,,TanSAG_SUB-XS5OlHozr,,,,
,Tanzania,,,,-9.214441015860745,33.74702894431241,,,TanSAG_TOP-LMFpvf4AD,,,,
,Tanzania,,,,-8.374960661575301,34.948739015982966,,,TaSAG_TOP-7US9ZVOr,,,,
,Tanzania,,,,-8.749432911476394,33.85530099080563,,,TaSAG_SUB-EAE6z7t4,,,,
,Tanzania,,,,-9.45813472,34.5743571,,,TanSAG_TOP-9bGQUn85U,,,,
,Tanzania,,,,-6.76689014,37.85631865,,,TaSAG_TOP-mA0gaAPw,,,,
,Tanzania,,,,-7.54675178,31.23426208,,,TanSAG_SUB-XYBxEceBc,,,,
,Tanzania,,,,-9.361661825733266,33.70952678475108,,,TanSAG_TOP-LPvRE24D8,,,,
,Tanzania,,,,-8.754040754376993,34.008201380063475,,,TaSAG_SUB-EDnjj9uX,,,,
